"GEO_ID","NAME","S1902_C01_001E","S1902_C01_001M","S1902_C02_001E","S1902_C02_001M","S1902_C01_002E","S1902_C01_002M","S1902_C02_002E","S1902_C02_002M","S1902_C01_003E","S1902_C01_003M","S1902_C02_003E","S1902_C02_003M","S1902_C01_004E","S1902_C01_004M","S1902_C02_004E","S1902_C02_004M","S1902_C01_005E","S1902_C01_005M","S1902_C02_005E","S1902_C02_005M","S1902_C01_006E","S1902_C01_006M","S1902_C02_006E","S1902_C02_006M","S1902_C01_007E","S1902_C01_007M","S1902_C02_007E","S1902_C02_007M","S1902_C01_008E","S1902_C01_008M","S1902_C02_008E","S1902_C02_008M","S1902_C01_009E","S1902_C01_009M","S1902_C02_009E","S1902_C02_009M","S1902_C01_010E","S1902_C01_010M","S1902_C02_010E","S1902_C02_010M","S1902_C01_011E","S1902_C01_011M","S1902_C02_011E","S1902_C02_011M","S1902_C01_012E","S1902_C01_012M","S1902_C02_012E","S1902_C02_012M","S1902_C01_013E","S1902_C01_013M","S1902_C02_013E","S1902_C02_013M","S1902_C01_014E","S1902_C01_014M","S1902_C02_014E","S1902_C02_014M","S1902_C01_015E","S1902_C01_015M","S1902_C02_015E","S1902_C02_015M","S1902_C01_016E","S1902_C01_016M","S1902_C02_016E","S1902_C02_016M","S1902_C01_017E","S1902_C01_017M","S1902_C02_017E","S1902_C02_017M","S1902_C01_018E","S1902_C01_018M","S1902_C02_018E","S1902_C02_018M","S1902_C01_019E","S1902_C01_019M","S1902_C02_019E","S1902_C02_019M","S1902_C01_020E","S1902_C01_020M","S1902_C02_020E","S1902_C02_020M","S1902_C01_021E","S1902_C01_021M","S1902_C02_021E","S1902_C02_021M","S1902_C01_022E","S1902_C01_022M","S1902_C02_022E","S1902_C02_022M","S1902_C01_023E","S1902_C01_023M","S1902_C02_023E","S1902_C02_023M","S1902_C01_024E","S1902_C01_024M","S1902_C02_024E","S1902_C02_024M","S1902_C01_025E","S1902_C01_025M","S1902_C02_025E","S1902_C02_025M","S1902_C01_026E","S1902_C01_026M","S1902_C02_026E","S1902_C02_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_027E","S1902_C02_027M",
"1400000US18105000502","Census Tract 5.02, Monroe County, Indiana","1430","111","47070","4112","82.2","5.9","45665","4755","15.7","5.7","3804","1512","23.1","6.8","17368","3014","1.8","1.8","9154","2591","2.0","1.9","1393","393","15.8","5.9","22415","5734","832","114","51321","6774","17.5","8.5","25635","16137","28.2","7.6","41755","8109","42.4","10.1","67193","9702","6.6","4.4","53322","14252","5.2","4.3","57947","20149","0.0","3.5","-","**","3228","262","21255","2574","92.6","2.9","21268","2676","2.6","1.6","34033","21102","0.0","0.9","-","**","2.0","1.4","24179","10572","0.0","0.9","-","**","1.1","1.7","N","N","1.7","2.0","7685","3811","4.1","3.6","3649","3913","89.5","4.6","21885","2740","19.9","(X)","(X)","(X)","20.9","(X)","(X)","(X)","15.8","(X)","(X)","(X)",
"1400000US18105000601","Census Tract 6.01, Monroe County, Indiana","1714","170","29194","4436","72.1","7.1","32533","5669","13.4","4.4","3728","2479","18.6","6.0","14013","1575","6.2","3.7","10246","2358","3.5","2.7","1662","1012","6.8","3.9","6054","2755","821","160","28548","6440","34.2","13.1","N","N","35.2","12.3","N","N","20.5","10.1","N","N","7.7","5.4","N","N","2.4","3.1","N","N","0.0","3.6","N","N","3817","456","13738","2131","83.0","8.4","14957","2545","8.1","6.6","4309","4863","0.0","0.8","-","**","0.4","0.8","N","N","0.0","0.8","-","**","3.6","4.1","22649","1602","4.8","3.9","3196","2178","4.8","4.3","17456","8265","81.8","8.4","15148","2569","19.9","(X)","(X)","(X)","15.3","(X)","(X)","(X)","14.3","(X)","(X)","(X)",
"1400000US18105000602","Census Tract 6.02, Monroe County, Indiana","1240","169","23212","4397","73.9","9.8","24971","5018","7.0","3.9","786","681","21.7","8.0","11763","1424","0.8","1.2","1910","18","1.2","1.9","973","11","3.0","2.6","14114","9441","388","138","23954","6350","27.1","18.7","N","N","39.4","18.2","N","N","23.2","15.5","N","N","8.2","9.0","N","N","0.0","7.4","N","N","2.1","3.4","N","N","2929","567","11028","2124","68.2","11.6","11304","2744","20.1","10.1","6770","1661","6.9","8.8","19764","429","0.1","0.2","N","N","0.0","1.0","-","**","3.0","3.2","N","N","1.8","2.0","13594","16185","9.5","9.2","16081","5953","67.2","11.7","11321","2793","28.0","(X)","(X)","(X)","22.2","(X)","(X)","(X)","27.5","(X)","(X)","(X)",
"1400000US18105000700","Census Tract 7, Monroe County, Indiana","1097","102","86015","12588","78.4","4.5","84550","12196","27.1","6.3","27188","27772","29.9","4.8","19931","2420","0.8","1.3","13611","23","1.5","1.8","418","190","25.1","7.1","18142","5744","852","86","96554","15297","19.5","5.2","77496","52780","24.2","8.1","53345","9155","38.5","8.2","124390","21652","6.1","4.1","111000","51867","11.7","6.9","118384","40122","0.0","3.5","-","**","2853","238","32735","5295","91.8","4.4","34817","5942","2.1","1.4","28484","13474","0.0","1.0","-","**","0.0","1.0","-","**","0.0","1.0","-","**","0.0","1.0","-","**","6.0","4.2","2513","3100","4.5","4.0","322","709","90.9","4.6","35164","5958","18.6","(X)","(X)","(X)","16.8","(X)","(X)","(X)","11.4","(X)","(X)","(X)",
"1400000US18105000800","Census Tract 8, Monroe County, Indiana","2737","185","73532","8634","70.1","6.0","65426","10117","39.6","6.3","32716","11499","35.2","5.1","19763","2170","1.2","1.4","12303","2042","0.0","1.1","-","**","18.4","5.3","31269","7336","1364","161","100315","14288","15.2","5.2","N","N","32.4","9.9","N","N","42.3","7.6","N","N","7.7","4.9","N","N","2.3","2.8","N","N","0.0","2.2","N","N","5858","491","35225","4638","84.6","4.8","37690","5577","2.5","2.1","37456","13023","0.0","0.5","-","**","11.2","3.7","21460","8624","0.0","0.5","-","**","0.0","0.5","-","**","1.7","2.3","N","N","3.2","3.1","6156","10042","83.1","5.3","38136","5726","25.6","(X)","(X)","(X)","21.8","(X)","(X)","(X)","21.7","(X)","(X)","(X)",
"1400000US18105000901","Census Tract 9.01, Monroe County, Indiana","1168","102","68035","17114","85.1","4.0","56751","16193","30.4","7.0","31213","13548","19.7","4.1","21438","3598","1.2","1.4","12229","5857","0.0","2.5","-","**","9.9","3.0","52281","29393","468","104","121518","46390","11.3","6.4","N","N","36.1","16.2","N","N","36.8","18.5","N","N","13.2","9.5","N","N","0.0","6.2","N","N","2.6","3.6","N","N","2838","321","29593","8310","87.4","5.8","31857","9312","1.6","1.9","4651","6858","0.0","1.0","-","**","10.2","5.5","15523","7879","0.0","1.0","-","**","0.3","0.5","N","N","0.5","0.7","N","N","6.4","4.0","16023","10569","82.4","6.1","32554","9938","37.8","(X)","(X)","(X)","23.1","(X)","(X)","(X)","27.9","(X)","(X)","(X)",
"1400000US18105000903","Census Tract 9.03, Monroe County, Indiana","2640","175","39471","4921","78.6","4.9","39153","6021","28.7","6.3","8092","4052","22.3","4.1","13651","2053","2.1","1.7","9787","6321","0.5","0.7","6492","15","8.6","2.6","27483","9910","945","166","62186","10061","13.8","8.1","N","N","28.5","10.8","N","N","45.3","12.0","N","N","10.4","7.9","N","N","0.0","3.1","N","N","2.1","3.4","N","N","5084","455","21147","2747","84.6","5.4","21658","3391","3.3","2.0","35930","18531","0.0","0.6","-","**","7.1","3.7","15519","9856","0.0","0.6","-","**","3.0","3.0","7934","4994","2.0","1.6","15298","19573","4.8","3.9","10402","7988","82.0","6.2","21953","3488","17.1","(X)","(X)","(X)","14.6","(X)","(X)","(X)","16.7","(X)","(X)","(X)",
"1400000US18105000904","Census Tract 9.04, Monroe County, Indiana","2256","145","64358","9986","79.7","5.4","59699","10095","27.6","4.8","18943","13957","16.4","3.5","19577","2998","1.3","1.2","9662","4007","1.5","1.6","733","663","14.1","3.0","52192","35677","972","146","110439","20231","11.6","5.1","N","N","24.9","9.2","N","N","46.2","11.3","N","N","10.2","6.3","N","N","5.5","5.7","N","N","1.6","2.5","N","N","5575","436","26127","4474","71.7","7.0","33219","6318","3.1","2.7","15490","13378","0.8","1.2","N","N","22.8","6.5","6579","4287","0.2","0.3","N","N","0.0","0.5","-","**","1.4","1.1","16716","14728","2.2","2.1","7025","2848","69.5","6.8","34050","6504","28.5","(X)","(X)","(X)","20.2","(X)","(X)","(X)","24.9","(X)","(X)","(X)",
"1400000US18105001001","Census Tract 10.01, Monroe County, Indiana","1915","120","122335","19052","83.4","4.0","123296","22668","44.5","6.9","14739","7104","23.8","3.9","23358","3179","0.7","1.1","9943","12","0.7","1.1","9154","15","18.3","4.3","33909","8586","1407","123","142498","23803","12.9","4.4","N","N","34.4","8.1","N","N","44.0","8.9","N","N","1.8","2.1","N","N","6.3","4.1","N","N","0.6","0.8","N","N","5191","328","45604","7447","83.3","5.6","46525","8159","4.0","3.5","51084","26253","0.7","0.8","100784","85837","8.2","3.4","41969","18073","0.0","0.6","-","**","1.4","1.8","16086","4697","2.4","1.7","18454","18609","4.5","3.9","11545","15292","79.9","6.2","48052","7637","21.9","(X)","(X)","(X)","19.8","(X)","(X)","(X)","14.9","(X)","(X)","(X)",
"1400000US18105001002","Census Tract 10.02, Monroe County, Indiana","2495","169","80972","8365","84.6","3.9","79627","9380","41.2","7.2","13366","6201","24.2","4.0","19622","2507","0.5","0.9","4138","16","0.5","0.9","115","16","18.1","5.3","15503","4862","1309","145","111489","14370","9.3","3.9","38286","13456","38.9","9.2","99316","27701","37.4","8.6","130442","20393","3.7","3.1","151402","102210","7.3","4.8","158006","45557","3.3","2.5","97970","31892","5609","489","37137","4571","84.3","4.7","39574","5210","2.1","1.9","50590","17905","0.0","0.5","-","**","8.1","2.6","21489","5795","0.0","0.5","-","**","2.9","2.9","12072","4442","2.6","2.1","23859","17089","4.9","3.8","11868","6392","82.0","5.2","40479","5516","15.9","(X)","(X)","(X)","12.7","(X)","(X)","(X)","11.3","(X)","(X)","(X)",
"1400000US18105001101","Census Tract 11.01, Monroe County, Indiana","2312","171","45080","12433","75.6","5.8","50009","15546","17.7","5.1","2896","1809","18.7","3.4","17901","2307","6.8","3.4","10008","3981","2.6","1.9","5815","4085","8.0","3.4","20858","7818","1080","175","43832","7255","23.6","9.4","N","N","30.3","10.2","N","N","31.6","8.7","N","N","11.9","7.0","N","N","1.8","2.9","N","N","0.9","1.7","N","N","4818","455","22607","6096","85.1","4.7","24756","7141","5.3","2.9","10448","4159","1.0","1.1","N","N","3.1","1.9","12608","12436","0.0","0.6","-","**","0.2","0.4","N","N","5.3","3.1","9007","5050","0.2","0.4","N","N","85.1","4.7","24756","7141","26.9","(X)","(X)","(X)","24.7","(X)","(X)","(X)","20.2","(X)","(X)","(X)",
"1400000US18105001102","Census Tract 11.02, Monroe County, Indiana","1874","114","49332","5145","78.3","6.2","54162","6073","18.2","4.1","5789","3336","17.2","4.8","12472","1908","6.3","4.1","8731","1240","4.6","4.0","2822","3664","7.7","3.9","17532","5155","890","122","67507","9339","8.0","4.4","25813","9342","27.1","9.5","60969","29801","41.8","8.6","84837","12373","11.8","6.6","45362","14008","5.3","3.4","86653","24979","6.1","6.2","58526","13839","4514","304","21474","1897","86.9","5.7","22450","2103","6.3","4.4","12948","7699","0.2","0.3","N","N","2.7","1.9","32409","19125","0.0","0.7","-","**","1.5","2.1","N","N","2.4","2.3","10303","7936","1.3","1.2","12805","5071","86.0","5.7","22541","2123","24.9","(X)","(X)","(X)","32.1","(X)","(X)","(X)","21.2","(X)","(X)","(X)",
"1400000US18105001103","Census Tract 11.03, Monroe County, Indiana","1153","94","62674","7511","83.0","4.8","61875","8487","22.3","5.6","8012","3923","24.1","4.9","17889","2560","5.7","4.5","9188","1249","2.2","2.4","3204","963","19.9","6.1","16673","4994","876","104","68073","9509","13.2","4.8","N","N","31.2","8.7","N","N","29.3","9.2","N","N","9.4","7.2","N","N","14.2","6.3","N","N","2.7","3.5","N","N","3196","299","22969","3314","91.4","7.0","24217","3775","0.9","1.2","31564","7408","0.0","0.9","-","**","4.8","6.4","8861","1710","0.0","0.9","-","**","0.2","0.4","N","N","2.7","2.7","N","N","0.8","0.8","47208","24035","90.8","7.0","23984","3827","19.8","(X)","(X)","(X)","21.3","(X)","(X)","(X)","11.2","(X)","(X)","(X)",
"1400000US18105001200","Census Tract 12, Monroe County, Indiana","2503","152","63484","5678","83.2","5.0","63897","6070","25.4","5.9","9606","3691","26.1","5.1","16889","2478","1.3","1.2","6219","3490","0.0","1.2","-","**","16.6","4.6","16126","4055","1669","153","75486","6543","8.2","4.0","40989","8386","36.3","9.2","55862","14685","38.6","7.3","93453","9653","6.8","5.6","72753","31554","10.1","4.4","107386","12926","0.0","1.8","-","**","5899","394","27160","2291","93.8","3.6","27289","2133","1.2","1.6","N","N","0.0","0.5","-","**","1.1","1.0","85191","55636","0.0","0.5","-","**","1.5","2.4","N","N","2.3","1.5","15973","16721","4.2","2.2","23781","26056","91.4","3.1","27771","2215","33.1","(X)","(X)","(X)","30.3","(X)","(X)","(X)","23.9","(X)","(X)","(X)",
"1400000US18105001301","Census Tract 13.01, Monroe County, Indiana","2059","130","55543","5930","81.8","5.2","52921","7382","15.3","4.8","6753","2767","32.3","5.6","16569","2323","3.9","2.5","8774","885","4.5","3.0","4340","3706","20.2","5.7","16845","2715","1531","130","61873","7689","10.2","4.6","35958","9075","29.3","6.6","59417","16527","34.7","6.7","69718","12748","9.6","5.3","55514","20215","9.3","4.3","84961","18104","6.9","5.5","49008","25976","5446","362","21661","2091","97.2","2.1","21811","2143","0.0","0.5","-","**","0.4","0.5","N","N","0.0","0.5","-","**","0.0","0.5","-","**","0.2","0.4","N","N","2.2","2.0","19639","17973","0.5","0.6","N","N","97.0","2.1","21854","2141","22.4","(X)","(X)","(X)","21.8","(X)","(X)","(X)","17.7","(X)","(X)","(X)",
"1400000US18105001303","Census Tract 13.03, Monroe County, Indiana","2199","141","63223","5660","77.6","6.5","66737","7764","24.1","5.9","4675","2443","30.9","5.5","17730","2071","2.0","1.9","8604","4050","1.5","1.6","4694","3431","20.5","4.3","18913","5076","1538","134","74557","7581","12.4","4.9","N","N","23.1","8.3","N","N","44.0","8.1","N","N","8.4","5.9","N","N","7.2","3.5","N","N","4.9","4.5","N","N","5829","322","24018","2310","98.1","1.6","24306","2321","0.4","0.6","N","N","0.0","0.5","-","**","0.0","0.5","-","**","0.0","0.5","-","**","0.0","0.5","-","**","1.5","1.5","N","N","0.0","0.5","-","**","98.1","1.6","24306","2321","17.0","(X)","(X)","(X)","12.1","(X)","(X)","(X)","11.4","(X)","(X)","(X)",
