"GEO_ID","NAME","S1902_C01_001E","S1902_C01_001M","S1902_C02_001E","S1902_C02_001M","S1902_C01_002E","S1902_C01_002M","S1902_C02_002E","S1902_C02_002M","S1902_C01_003E","S1902_C01_003M","S1902_C02_003E","S1902_C02_003M","S1902_C01_004E","S1902_C01_004M","S1902_C02_004E","S1902_C02_004M","S1902_C01_005E","S1902_C01_005M","S1902_C02_005E","S1902_C02_005M","S1902_C01_006E","S1902_C01_006M","S1902_C02_006E","S1902_C02_006M","S1902_C01_007E","S1902_C01_007M","S1902_C02_007E","S1902_C02_007M","S1902_C01_008E","S1902_C01_008M","S1902_C02_008E","S1902_C02_008M","S1902_C01_009E","S1902_C01_009M","S1902_C02_009E","S1902_C02_009M","S1902_C01_010E","S1902_C01_010M","S1902_C02_010E","S1902_C02_010M","S1902_C01_011E","S1902_C01_011M","S1902_C02_011E","S1902_C02_011M","S1902_C01_012E","S1902_C01_012M","S1902_C02_012E","S1902_C02_012M","S1902_C01_013E","S1902_C01_013M","S1902_C02_013E","S1902_C02_013M","S1902_C01_014E","S1902_C01_014M","S1902_C02_014E","S1902_C02_014M","S1902_C01_015E","S1902_C01_015M","S1902_C02_015E","S1902_C02_015M","S1902_C01_016E","S1902_C01_016M","S1902_C02_016E","S1902_C02_016M","S1902_C01_017E","S1902_C01_017M","S1902_C02_017E","S1902_C02_017M","S1902_C01_018E","S1902_C01_018M","S1902_C02_018E","S1902_C02_018M","S1902_C01_019E","S1902_C01_019M","S1902_C02_019E","S1902_C02_019M","S1902_C01_020E","S1902_C01_020M","S1902_C02_020E","S1902_C02_020M","S1902_C01_021E","S1902_C01_021M","S1902_C02_021E","S1902_C02_021M","S1902_C01_022E","S1902_C01_022M","S1902_C02_022E","S1902_C02_022M","S1902_C01_023E","S1902_C01_023M","S1902_C02_023E","S1902_C02_023M","S1902_C01_024E","S1902_C01_024M","S1902_C02_024E","S1902_C02_024M","S1902_C01_025E","S1902_C01_025M","S1902_C02_025E","S1902_C02_025M","S1902_C01_026E","S1902_C01_026M","S1902_C02_026E","S1902_C02_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_027E","S1902_C02_027M",
"Geography","Geographic Area Name","Total!!Estimate!!All households","Total!!Margin of Error!!All households","Mean income (dollars)!!Estimate!!All households","Mean income (dollars)!!Margin of Error!!All households","Total!!Estimate!!All households!!With earnings","Total!!Margin of Error!!All households!!With earnings","Mean income (dollars)!!Estimate!!All households!!With earnings","Mean income (dollars)!!Margin of Error!!All households!!With earnings","Total!!Estimate!!All households!!With interest, dividends, or net rental income","Total!!Margin of Error!!All households!!With interest, dividends, or net rental income","Mean income (dollars)!!Estimate!!All households!!With interest, dividends, or net rental income","Mean income (dollars)!!Margin of Error!!All households!!With interest, dividends, or net rental income","Total!!Estimate!!All households!!With Social Security income","Total!!Margin of Error!!All households!!With Social Security income","Mean income (dollars)!!Estimate!!All households!!With Social Security income","Mean income (dollars)!!Margin of Error!!All households!!With Social Security income","Total!!Estimate!!All households!!With Supplemental Security Income (SSI)","Total!!Margin of Error!!All households!!With Supplemental Security Income (SSI)","Mean income (dollars)!!Estimate!!All households!!With Supplemental Security Income (SSI)","Mean income (dollars)!!Margin of Error!!All households!!With Supplemental Security Income (SSI)","Total!!Estimate!!All households!!With cash public assistance income","Total!!Margin of Error!!All households!!With cash public assistance income","Mean income (dollars)!!Estimate!!All households!!With cash public assistance income","Mean income (dollars)!!Margin of Error!!All households!!With cash public assistance income","Total!!Estimate!!All households!!With retirement income","Total!!Margin of Error!!All households!!With retirement income","Mean income (dollars)!!Estimate!!All households!!With retirement income","Mean income (dollars)!!Margin of Error!!All households!!With retirement income","Total!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families","Total!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families","Mean income (dollars)!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families","Mean income (dollars)!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families","Total!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!No workers","Total!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!No workers","Mean income (dollars)!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!No workers","Mean income (dollars)!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!No workers","Total!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!1 worker","Total!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!1 worker","Mean income (dollars)!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!1 worker","Mean income (dollars)!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!1 worker","Total!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!2 workers, husband and wife worked","Total!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!2 workers, husband and wife worked","Mean income (dollars)!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!2 workers, husband and wife worked","Mean income (dollars)!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!2 workers, husband and wife worked","Total!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!2 workers, other","Total!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!2 workers, other","Mean income (dollars)!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!2 workers, other","Mean income (dollars)!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!2 workers, other","Total!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!3 or more workers, husband and wife worked","Total!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!3 or more workers, husband and wife worked","Mean income (dollars)!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!3 or more workers, husband and wife worked","Mean income (dollars)!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!3 or more workers, husband and wife worked","Total!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!3 or more workers, other","Total!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!3 or more workers, other","Mean income (dollars)!!Estimate!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!3 or more workers, other","Mean income (dollars)!!Margin of Error!!FAMILY INCOME BY NUMBER OF WORKERS IN FAMILY!!All families!!3 or more workers, other","Total!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population","Total!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population","Mean income (dollars)!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population","Mean income (dollars)!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population","Total!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!White","Total!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!White","Mean income (dollars)!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!White","Mean income (dollars)!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!White","Total!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Black or African American","Total!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Black or African American","Mean income (dollars)!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Black or African American","Mean income (dollars)!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Black or African American","Total!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!American Indian and Alaska Native","Total!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!American Indian and Alaska Native","Mean income (dollars)!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!American Indian and Alaska Native","Mean income (dollars)!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!American Indian and Alaska Native","Total!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Asian","Total!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Asian","Mean income (dollars)!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Asian","Mean income (dollars)!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Asian","Total!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Native Hawaiian and Other Pacific Islander","Total!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Native Hawaiian and Other Pacific Islander","Mean income (dollars)!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Native Hawaiian and Other Pacific Islander","Mean income (dollars)!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Native Hawaiian and Other Pacific Islander","Total!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Some other race","Total!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Some other race","Mean income (dollars)!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Some other race","Mean income (dollars)!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!One race!!Some other race","Total!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!Two or more races","Total!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!Two or more races","Mean income (dollars)!!Estimate!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!Two or more races","Mean income (dollars)!!Margin of Error!!PER CAPITA INCOME BY RACE AND HISPANIC OR LATINO ORIGIN!!Total population!!Two or more races","Total!!Estimate!!Hispanic or Latino origin (of any race)","Total!!Margin of Error!!Hispanic or Latino origin (of any race)","Mean income (dollars)!!Estimate!!Hispanic or Latino origin (of any race)","Mean income (dollars)!!Margin of Error!!Hispanic or Latino origin (of any race)","Total!!Estimate!!White alone, not Hispanic or Latino","Total!!Margin of Error!!White alone, not Hispanic or Latino","Mean income (dollars)!!Estimate!!White alone, not Hispanic or Latino","Mean income (dollars)!!Margin of Error!!White alone, not Hispanic or Latino","Total!!Estimate!!PERCENT ALLOCATED!!Household income in the past 12 months","Total!!Margin of Error!!PERCENT ALLOCATED!!Household income in the past 12 months","Mean income (dollars)!!Estimate!!PERCENT ALLOCATED!!Household income in the past 12 months","Mean income (dollars)!!Margin of Error!!PERCENT ALLOCATED!!Household income in the past 12 months","Total!!Estimate!!PERCENT ALLOCATED!!Family income in the past 12 months","Total!!Margin of Error!!PERCENT ALLOCATED!!Family income in the past 12 months","Mean income (dollars)!!Estimate!!PERCENT ALLOCATED!!Family income in the past 12 months","Mean income (dollars)!!Margin of Error!!PERCENT ALLOCATED!!Family income in the past 12 months","Total!!Estimate!!PERCENT ALLOCATED!!Individual income in the past 12 months","Total!!Margin of Error!!PERCENT ALLOCATED!!Individual income in the past 12 months","Mean income (dollars)!!Estimate!!PERCENT ALLOCATED!!Individual income in the past 12 months","Mean income (dollars)!!Margin of Error!!PERCENT ALLOCATED!!Individual income in the past 12 months",
"0500000US18105","Monroe County, Indiana","54278","673","63694","2034","81.4","1.0","61414","2030","22.6","1.1","17926","3182","24.0","0.8","18670","502","3.3","0.6","8977","621","1.4","0.3","2701","967","14.7","0.8","26637","2858","27674","687","85901","3335","13.7","1.1","54563","7123","32.2","1.7","67684","4298","37.7","1.9","110934","5978","7.4","1.2","60509","5936","7.0","1.0","116042","11009","2.0","0.6","109474","40226","143292","*****","25488","854","86.7","0.3","26967","909","3.1","0.3","20458","4753","0.4","0.2","16008","4886","6.3","0.2","14952","2847","0.0","0.1","39593","23735","0.6","0.2","17462","4482","2.9","0.4","12147","2816","3.3","*****","18818","3794","84.5","0.1","27172","907","25.4","(X)","(X)","(X)","23.9","(X)","(X)","(X)","26.8","(X)","(X)","(X)",
"1400000US18105000100","Census Tract 1, Monroe County, Indiana","2237","206","23761","5338","86.7","5.6","23588","5572","9.7","5.4","2939","2695","4.5","3.1","23545","5859","1.8","1.6","6628","1880","0.5","0.9","N","N","3.9","2.9","36580","23153","288","122","77539","24527","1.4","5.2","N","N","53.8","21.7","N","N","25.3","15.5","N","N","19.4","19.7","N","N","0.0","9.9","N","N","0.0","9.9","N","N","5400","581","11537","2527","89.2","3.6","11483","2596","2.2","1.5","12151","7475","0.0","0.6","-","**","6.7","3.0","13890","11698","0.0","0.6","-","**","0.4","0.3","N","N","1.5","1.4","4166","5270","3.4","2.5","35040","40281","86.1","4.2","10517","2171","37.2","(X)","(X)","(X)","47.9","(X)","(X)","(X)","35.2","(X)","(X)","(X)",
"1400000US18105000201","Census Tract 2.01, Monroe County, Indiana","165","46","24998","9095","79.4","9.9","28911","10508","15.8","9.3","700","2054","2.4","3.5","N","N","0.0","16.6","-","**","0.0","16.6","-","**","0.0","16.6","-","**","74","30","18666","5096","17.6","14.6","N","N","54.1","21.2","N","N","21.6","16.4","N","N","6.8","10.6","N","N","0.0","32.0","N","N","0.0","32.0","N","N","6435","619","4567","1057","74.3","3.6","3927","793","3.0","1.3","9601","3344","0.0","0.5","-","**","20.9","3.6","6191","2825","0.0","0.5","-","**","0.1","0.3","N","N","1.6","1.0","3611","3996","4.5","2.0","2925","1012","70.3","3.6","3976","809","20.0","(X)","(X)","(X)","6.8","(X)","(X)","(X)","58.7","(X)","(X)","(X)",
"1400000US18105000202","Census Tract 2.02, Monroe County, Indiana","28","12","41164","30913","85.7","21.2","44367","36278","0.0","53.8","-","**","14.3","21.2","N","N","0.0","53.8","-","**","0.0","53.8","-","**","0.0","53.8","-","**","7","8","N","N","0.0","100.0","N","N","57.1","57.1","N","N","42.9","57.1","N","N","0.0","100.0","N","N","0.0","100.0","N","N","0.0","100.0","N","N","6437","587","6082","6174","84.1","3.4","6670","7346","3.6","1.4","4024","3210","0.0","0.5","-","**","8.7","2.5","2729","1081","0.0","0.5","-","**","0.6","0.6","2536","835","3.0","1.1","2516","1470","6.7","1.8","4830","3448","78.0","3.8","6788","7655","28.6","(X)","(X)","(X)","57.1","(X)","(X)","(X)","61.9","(X)","(X)","(X)",
"1400000US18105000301","Census Tract 3.01, Monroe County, Indiana","2007","145","55744","14445","89.8","4.2","48990","9191","25.0","6.3","29528","29427","11.5","3.3","20571","4025","0.7","1.0","N","N","0.5","0.9","N","N","7.0","1.9","22815","12600","648","153","72527","13515","5.1","5.0","N","N","31.5","13.5","N","N","51.4","11.7","N","N","6.0","5.2","N","N","6.0","4.7","N","N","0.0","4.5","N","N","4259","521","28144","7519","86.1","5.7","30386","8331","4.9","3.9","21357","8571","0.0","0.7","-","**","3.5","2.2","7402","4426","0.0","0.7","-","**","0.3","0.5","N","N","5.2","4.3","12069","7867","3.2","2.4","15293","6266","83.0","6.1","30963","8798","20.3","(X)","(X)","(X)","3.7","(X)","(X)","(X)","19.8","(X)","(X)","(X)",
"1400000US18105000302","Census Tract 3.02, Monroe County, Indiana","1153","74","90378","15518","81.2","3.9","71483","11623","42.1","6.3","25854","12321","21.8","2.8","23470","2934","1.4","1.5","N","N","0.0","2.6","-","**","15.7","4.0","94239","66728","547","67","135919","20770","18.5","5.8","N","N","14.1","7.7","N","N","55.6","8.9","N","N","4.4","4.0","N","N","4.4","4.1","N","N","3.1","4.8","N","N","3309","353","34419","7011","95.0","2.2","33420","5897","0.9","0.7","259110","401225","0.0","0.9","-","**","3.1","2.0","10800","6869","0.4","0.5","-","**","0.1","0.2","N","N","0.6","0.6","N","N","0.7","0.6","2155","1265","94.4","2.2","33612","5893","28.9","(X)","(X)","(X)","29.1","(X)","(X)","(X)","32.9","(X)","(X)","(X)",
"1400000US18105000401","Census Tract 4.01, Monroe County, Indiana","1967","160","48380","7590","80.0","6.6","47507","7512","10.6","4.5","31418","38497","25.8","5.6","16170","4141","2.9","2.7","9709","3655","5.8","2.8","2665","3479","10.6","4.8","16467","4795","845","184","56895","9446","15.3","11.4","N","N","38.8","13.7","N","N","24.5","10.0","N","N","11.2","7.4","N","N","6.5","6.4","N","N","3.7","5.7","N","N","4358","493","23360","4056","88.4","5.0","24028","4259","4.9","3.3","32029","23951","0.3","0.5","N","N","3.4","2.7","8289","11502","0.0","0.7","-","**","0.9","1.0","4932","3102","2.0","1.6","7420","12327","9.0","3.8","5573","5177","80.8","5.9","25724","4401","36.0","(X)","(X)","(X)","40.5","(X)","(X)","(X)","34.6","(X)","(X)","(X)",
"1400000US18105000402","Census Tract 4.02, Monroe County, Indiana","2271","138","49633","5860","84.9","4.6","52551","6650","14.0","5.9","3714","2414","17.3","5.2","13541","1815","2.5","2.1","7286","3203","0.7","1.1","N","N","5.8","2.5","15276","5832","955","158","52456","9027","13.8","7.8","10154","2830","34.6","11.3","39675","7882","30.9","9.5","58884","10638","9.8","5.1","75744","32924","10.9","7.8","107420","39868","0.0","3.1","-","**","4776","396","24246","2883","84.8","4.5","24546","3309","3.4","1.8","29933","6876","0.0","0.6","-","**","6.9","3.7","19695","11787","0.0","0.6","-","**","1.2","1.1","34291","26657","3.7","2.0","17392","6192","6.8","4.1","15964","8137","79.3","6.1","25594","3674","18.4","(X)","(X)","(X)","18.1","(X)","(X)","(X)","14.5","(X)","(X)","(X)",
"1400000US18105000501","Census Tract 5.01, Monroe County, Indiana","1956","132","49621","4322","79.9","5.2","48897","4338","18.2","5.0","7042","4231","30.0","5.0","15160","1793","5.7","3.2","11141","3641","2.4","1.6","1733","911","16.3","3.5","16292","4702","1066","116","58045","6141","12.1","6.0","N","N","44.4","6.9","N","N","31.5","7.3","N","N","5.1","3.4","N","N","2.1","2.3","N","N","4.9","5.1","N","N","4551","346","22632","1972","93.0","2.7","22967","1972","2.4","1.8","14065","11529","0.0","0.7","-","**","1.4","1.2","40848","17533","0.0","0.7","-","**","0.1","0.1","N","N","3.1","1.5","11540","10607","1.4","1.3","17460","9052","92.1","3.0","22953","1975","21.9","(X)","(X)","(X)","26.5","(X)","(X)","(X)","20.7","(X)","(X)","(X)",
