"GEO_ID","NAME","S1902_C01_001E","S1902_C01_001M","S1902_C02_001E","S1902_C02_001M","S1902_C01_002E","S1902_C01_002M","S1902_C02_002E","S1902_C02_002M","S1902_C01_003E","S1902_C01_003M","S1902_C02_003E","S1902_C02_003M","S1902_C01_004E","S1902_C01_004M","S1902_C02_004E","S1902_C02_004M","S1902_C01_005E","S1902_C01_005M","S1902_C02_005E","S1902_C02_005M","S1902_C01_006E","S1902_C01_006M","S1902_C02_006E","S1902_C02_006M","S1902_C01_007E","S1902_C01_007M","S1902_C02_007E","S1902_C02_007M","S1902_C01_008E","S1902_C01_008M","S1902_C02_008E","S1902_C02_008M","S1902_C01_009E","S1902_C01_009M","S1902_C02_009E","S1902_C02_009M","S1902_C01_010E","S1902_C01_010M","S1902_C02_010E","S1902_C02_010M","S1902_C01_011E","S1902_C01_011M","S1902_C02_011E","S1902_C02_011M","S1902_C01_012E","S1902_C01_012M","S1902_C02_012E","S1902_C02_012M","S1902_C01_013E","S1902_C01_013M","S1902_C02_013E","S1902_C02_013M","S1902_C01_014E","S1902_C01_014M","S1902_C02_014E","S1902_C02_014M","S1902_C01_015E","S1902_C01_015M","S1902_C02_015E","S1902_C02_015M","S1902_C01_016E","S1902_C01_016M","S1902_C02_016E","S1902_C02_016M","S1902_C01_017E","S1902_C01_017M","S1902_C02_017E","S1902_C02_017M","S1902_C01_018E","S1902_C01_018M","S1902_C02_018E","S1902_C02_018M","S1902_C01_019E","S1902_C01_019M","S1902_C02_019E","S1902_C02_019M","S1902_C01_020E","S1902_C01_020M","S1902_C02_020E","S1902_C02_020M","S1902_C01_021E","S1902_C01_021M","S1902_C02_021E","S1902_C02_021M","S1902_C01_022E","S1902_C01_022M","S1902_C02_022E","S1902_C02_022M","S1902_C01_023E","S1902_C01_023M","S1902_C02_023E","S1902_C02_023M","S1902_C01_024E","S1902_C01_024M","S1902_C02_024E","S1902_C02_024M","S1902_C01_025E","S1902_C01_025M","S1902_C02_025E","S1902_C02_025M","S1902_C01_026E","S1902_C01_026M","S1902_C02_026E","S1902_C02_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_027E","S1902_C02_027M",
"1400000US18105001102","Census Tract 11.02, Monroe County, Indiana","1693","124","47283","5491","80.7","6.4","49805","6929","20.3","4.4","6805","3182","19.8","6.4","12803","2000","4.5","3.5","6984","1099","6.2","5.2","550","446","8.1","3.5","7846","4360","881","102","60139","9193","6.1","5.6","N","N","35.8","10.3","N","N","39.7","8.4","N","N","9.8","5.4","N","N","5.1","4.4","N","N","3.5","5.1","N","N","3838","318","21683","2893","90.6","5.3","22902","3134","4.3","5.2","13950","7501","2.1","2.4","N","N","0.9","0.8","4629","4787","0.0","0.8","-","**","0.0","0.8","-","**","2.1","2.0","N","N","2.9","2.4","N","N","89.1","5.8","22869","3181","17.7","-888888888.0","(X)","(X)","22.9","-888888888.0","(X)","(X)","17.6","-888888888.0","(X)","(X)",
"1400000US18105001103","Census Tract 11.03, Monroe County, Indiana","1187","132","63361","7165","84.7","4.5","63850","8605","26.2","6.0","7949","3673","20.7","4.2","18249","2159","2.5","2.8","7600","21","2.4","2.6","3259","916","13.3","3.8","16988","5963","853","114","70939","9279","8.7","3.4","56276","11655","29.1","8.5","36244","10811","38.5","9.2","92589","15752","7.5","7.7","59205","41699","16.3","5.9","94961","15613","0.0","3.7","-","**","3214","334","23976","3116","94.9","6.2","24733","3062","0.3","0.5","N","N","0.0","1.0","-","**","4.2","6.0","3373","1070","0.0","1.0","-","**","0.0","1.0","-","**","0.6","0.7","N","N","0.0","1.0","-","**","94.9","6.2","24733","3062","20.5","-888888888.0","(X)","(X)","22.0","-888888888.0","(X)","(X)","14.0","-888888888.0","(X)","(X)",
"1400000US18105001200","Census Tract 12, Monroe County, Indiana","2267","138","67141","18308","81.7","3.9","68947","22196","28.0","6.0","11523","4916","26.6","3.9","14675","2315","2.2","2.1","7127","1654","0.0","1.4","-","**","21.5","5.4","12402","2784","1563","147","81846","26212","12.9","5.7","28974","6468","21.7","6.9","40432","10261","53.2","7.8","115069","45964","6.6","4.4","47787","18863","5.7","3.5","88212","17350","0.0","2.1","-","**","5310","403","28755","7708","92.6","4.3","29481","8172","1.9","1.4","N","N","0.0","0.6","-","**","1.2","1.6","76033","17011","0.0","0.6","-","**","1.7","2.5","N","N","2.7","2.0","11109","8641","4.8","3.4","20427","11964","90.4","4.5","29452","8227","25.1","-888888888.0","(X)","(X)","21.4","-888888888.0","(X)","(X)","17.4","-888888888.0","(X)","(X)",
"1400000US18105001301","Census Tract 13.01, Monroe County, Indiana","2062","189","57064","6695","84.1","4.5","54146","7529","17.9","5.1","12575","8393","28.9","5.0","16144","2162","2.5","2.0","7690","1477","1.6","1.7","1439","1406","17.3","5.0","16454","2848","1496","183","65572","8277","9.8","3.6","36137","8587","25.1","7.7","42221","7034","41.5","8.2","86167","15729","11.6","6.7","43552","14075","9.5","4.4","92996","12928","2.5","2.2","70889","6464","5253","298","22676","2788","98.3","1.3","22702","2814","0.5","0.6","N","N","0.7","0.8","N","N","0.0","0.6","-","**","0.0","0.6","-","**","0.3","0.5","N","N","0.2","0.4","N","N","0.4","0.6","N","N","97.8","1.5","22788","2816","21.4","-888888888.0","(X)","(X)","24.3","-888888888.0","(X)","(X)","13.1","-888888888.0","(X)","(X)",
"1400000US18105001303","Census Tract 13.03, Monroe County, Indiana","2112","136","72099","9456","77.1","5.4","78500","11098","24.6","6.0","6137","1732","28.8","3.7","15922","1806","2.2","1.8","9294","4960","1.8","1.5","3476","1802","17.7","4.8","23759","5679","1511","132","87755","12150","10.4","4.0","51283","14578","18.2","6.3","71041","16833","56.5","6.6","101329","18690","5.2","3.0","72046","23303","7.9","3.6","91181","15454","1.7","1.6","70819","14504","5316","363","28964","3749","98.3","1.3","29262","3835","0.6","0.7","25253","11785","0.0","0.6","-","**","0.0","0.6","-","**","0.0","0.6","-","**","0.0","0.6","-","**","1.1","0.9","N","N","0.1","0.2","N","N","98.1","1.2","29264","3841","16.5","-888888888.0","(X)","(X)","11.9","-888888888.0","(X)","(X)","10.5","-888888888.0","(X)","(X)",
"1400000US18105001304","Census Tract 13.04, Monroe County, Indiana","1526","129","50343","4547","72.1","5.4","57935","5494","25.0","6.2","3843","1934","33.4","6.3","13301","1680","0.5","1.0","8838","17","0.5","1.0","17538","18","15.6","5.4","12287","2397","1028","116","60911","5702","11.1","4.3","41280","6203","24.3","8.6","39326","7568","43.4","9.1","78696","7586","12.9","6.0","42966","10085","8.3","4.3","85492","15216","0.0","3.1","-","**","3667","338","20964","1654","97.9","1.6","21264","1704","0.3","0.5","N","N","0.0","0.9","-","**","0.0","0.9","-","**","0.0","0.9","-","**","0.0","0.9","-","**","1.8","1.5","N","N","0.4","0.6","-","**","97.9","1.6","21264","1704","22.6","-888888888.0","(X)","(X)","18.7","-888888888.0","(X)","(X)","15.9","-888888888.0","(X)","(X)",
"1400000US18105001305","Census Tract 13.05, Monroe County, Indiana","878","89","60241","8163","84.9","8.6","58775","8274","26.1","6.4","4677","2080","22.8","6.1","17683","3160","0.0","3.6","-","**","3.3","3.2","479","214","24.0","7.0","15846","3453","710","89","63647","9942","12.7","10.0","16399","16057","41.5","11.1","50388","11430","25.9","8.8","90218","15893","8.7","5.0","60734","11733","11.1","6.5","107381","9566","0.0","4.5","-","**","2643","359","20778","4250","94.7","5.1","20726","4552","1.6","2.7","53000","15392","1.2","1.8","11582","7094","0.0","1.2","-","**","0.3","0.6","-","**","1.2","2.0","-","**","0.9","1.2","17980","13297","1.5","2.0","N","N","94.7","5.1","20726","4552","8.5","-888888888.0","(X)","(X)","10.6","-888888888.0","(X)","(X)","8.3","-888888888.0","(X)","(X)",
"1400000US18105001401","Census Tract 14.01, Monroe County, Indiana","866","105","86869","29775","90.0","5.7","77082","23105","32.4","10.4","26694","31221","30.7","8.4","12785","2004","1.0","1.7","18322","19","2.7","3.3","4165","1452","20.8","7.5","20307","6849","673","87","100248","36244","6.8","4.6","64413","24456","31.8","11.0","46472","10703","50.7","10.9","140906","68574","4.0","4.0","91063","20388","6.7","4.8","90022","54161","0.0","4.7","-","**","2113","213","35810","12283","93.8","4.0","33845","12274","0.0","1.5","-","**","1.1","1.5","N","N","3.7","3.4","106219","62220","0.0","1.5","-","**","0.0","1.5","-","**","1.4","2.0","-","**","0.0","1.5","-","**","93.8","4.0","33845","12274","21.2","-888888888.0","(X)","(X)","15.9","-888888888.0","(X)","(X)","11.0","-888888888.0","(X)","(X)",
"1400000US18105001402","Census Tract 14.02, Monroe County, Indiana","2079","182","72171","7060","81.0","5.0","69945","8348","29.2","5.7","23088","10498","24.6","5.0","18140","3168","0.7","1.1","1636","13","0.6","1.0","1054","13","13.4","3.5","15036","2986","1489","163","78578","8426","10.8","4.2","N","N","21.4","6.5","N","N","43.5","9.4","N","N","14.0","8.0","N","N","8.3","4.3","N","N","1.9","2.3","N","N","5174","288","29690","3234","93.4","3.7","29716","3482","2.0","1.4","26049","9792","0.0","0.6","-","**","0.5","0.8","N","N","0.0","0.6","-","**","0.3","0.4","N","N","3.9","3.6","33246","9678","2.3","2.4","N","N","93.4","3.7","29716","3482","20.0","-888888888.0","(X)","(X)","19.8","-888888888.0","(X)","(X)","16.7","-888888888.0","(X)","(X)",
"1400000US18105001501","Census Tract 15.01, Monroe County, Indiana","1932","140","76904","10056","84.3","5.0","70963","10196","35.5","6.4","18682","10557","23.8","3.6","16330","1846","3.0","2.3","12582","4166","0.6","1.0","542","14","18.4","4.5","22924","7379","1345","135","90501","11270","9.7","4.1","71909","22060","28.0","8.8","65681","19842","43.0","9.1","107954","18640","10.0","5.3","61970","32131","9.3","4.2","134465","55128","0.0","2.4","-","**","5047","321","30172","3833","98.9","1.1","30470","3927","0.4","0.4","N","N","0.0","0.6","-","**","0.8","1.2","N","N","0.0","0.6","-","**","0.0","0.6","-","**","0.0","0.6","-","**","0.8","1.2","N","N","98.1","1.3","30589","3935","21.1","-888888888.0","(X)","(X)","24.9","-888888888.0","(X)","(X)","12.6","-888888888.0","(X)","(X)",
"1400000US18105001502","Census Tract 15.02, Monroe County, Indiana","1026","132","78426","10069","81.2","7.0","81631","11562","25.4","9.3","1767","1187","23.5","6.7","18518","3154","7.9","7.1","6456","1458","0.0","3.1","-","**","20.6","7.3","25648","9982","596","123","86774","14407","13.6","9.1","N","N","20.8","10.8","N","N","54.9","11.9","N","N","8.4","7.3","N","N","2.3","3.3","N","N","0.0","5.3","N","N","2296","277","36205","4928","100.0","1.4","36205","4928","0.0","1.4","-","**","0.0","1.4","-","**","0.0","1.4","-","**","0.0","1.4","-","**","0.0","1.4","-","**","0.0","1.4","-","**","0.0","1.4","-","**","100.0","1.4","36205","4928","17.1","-888888888.0","(X)","(X)","23.5","-888888888.0","(X)","(X)","12.9","-888888888.0","(X)","(X)",
"1400000US18105001600","Census Tract 16, Monroe County, Indiana","2041","245","14856","3280","94.0","3.6","13384","3105","14.6","6.4","4049","2678","1.2","1.3","9088","6553","0.0","1.6","-","**","0.0","1.6","-","**","1.2","1.4","14225","7169","66","35","29832","25674","0.0","36.3","N","N","48.5","30.2","N","N","24.2","27.6","N","N","27.3","33.5","N","N","0.0","36.3","N","N","0.0","36.3","N","N","5975","758","6211","1323","91.0","4.3","5880","1296","3.8","3.9","5024","998","0.0","0.5","-","**","4.7","2.4","13165","6770","0.0","0.5","-","**","0.2","0.3","N","N","0.4","0.5","N","N","2.9","2.1","4739","1580","88.4","5.3","5900","1337","32.0","-888888888.0","(X)","(X)","0.0","-888888888.0","(X)","(X)","26.0","-888888888.0","(X)","(X)",
