"GEO_ID","NAME","S1902_C01_001E","S1902_C01_001M","S1902_C02_001E","S1902_C02_001M","S1902_C01_002E","S1902_C01_002M","S1902_C02_002E","S1902_C02_002M","S1902_C01_003E","S1902_C01_003M","S1902_C02_003E","S1902_C02_003M","S1902_C01_004E","S1902_C01_004M","S1902_C02_004E","S1902_C02_004M","S1902_C01_005E","S1902_C01_005M","S1902_C02_005E","S1902_C02_005M","S1902_C01_006E","S1902_C01_006M","S1902_C02_006E","S1902_C02_006M","S1902_C01_007E","S1902_C01_007M","S1902_C02_007E","S1902_C02_007M","S1902_C01_008E","S1902_C01_008M","S1902_C02_008E","S1902_C02_008M","S1902_C01_009E","S1902_C01_009M","S1902_C02_009E","S1902_C02_009M","S1902_C01_010E","S1902_C01_010M","S1902_C02_010E","S1902_C02_010M","S1902_C01_011E","S1902_C01_011M","S1902_C02_011E","S1902_C02_011M","S1902_C01_012E","S1902_C01_012M","S1902_C02_012E","S1902_C02_012M","S1902_C01_013E","S1902_C01_013M","S1902_C02_013E","S1902_C02_013M","S1902_C01_014E","S1902_C01_014M","S1902_C02_014E","S1902_C02_014M","S1902_C01_015E","S1902_C01_015M","S1902_C02_015E","S1902_C02_015M","S1902_C01_016E","S1902_C01_016M","S1902_C02_016E","S1902_C02_016M","S1902_C01_017E","S1902_C01_017M","S1902_C02_017E","S1902_C02_017M","S1902_C01_018E","S1902_C01_018M","S1902_C02_018E","S1902_C02_018M","S1902_C01_019E","S1902_C01_019M","S1902_C02_019E","S1902_C02_019M","S1902_C01_020E","S1902_C01_020M","S1902_C02_020E","S1902_C02_020M","S1902_C01_021E","S1902_C01_021M","S1902_C02_021E","S1902_C02_021M","S1902_C01_022E","S1902_C01_022M","S1902_C02_022E","S1902_C02_022M","S1902_C01_023E","S1902_C01_023M","S1902_C02_023E","S1902_C02_023M","S1902_C01_024E","S1902_C01_024M","S1902_C02_024E","S1902_C02_024M","S1902_C01_025E","S1902_C01_025M","S1902_C02_025E","S1902_C02_025M","S1902_C01_026E","S1902_C01_026M","S1902_C02_026E","S1902_C02_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_027E","S1902_C02_027M",
"1400000US18105000502","Census Tract 5.02, Monroe County, Indiana","1418","103","47796","3722","84.1","4.7","46650","4452","17.9","5.3","3759","2634","20.5","5.2","16570","2667","3.9","2.8","9761","2820","3.2","4.9","400","363","13.5","4.7","20041","5312","858","109","51120","6607","13.4","7.7","23639","18704","36.8","9.8","32697","6567","41.0","9.1","73169","8210","5.0","3.9","61714","26760","3.7","3.6","75028","7331","0.0","3.4","-","**","3438","224","20254","2186","91.7","4.7","20327","2257","4.9","4.1","23215","13093","0.0","0.9","-","**","1.3","1.0","26289","12681","0.0","0.9","-","**","1.2","2.0","N","N","0.9","1.5","N","N","9.4","6.1","8365","4005","83.5","6.4","21450","2506","17.0","(X)","(X)","(X)","12.9","(X)","(X)","(X)","12.3","(X)","(X)","(X)",
"1400000US18105000601","Census Tract 6.01, Monroe County, Indiana","1691","138","33103","7188","75.2","6.4","30855","4419","16.3","5.1","3379","2097","18.0","5.0","13163","1619","4.7","2.8","10142","3516","9.1","4.9","1755","704","8.0","4.5","62428","111452","744","136","39408","17619","22.4","9.5","54798","75711","41.8","11.0","29916","7482","17.5","8.4","37151","8450","11.6","7.7","50700","17140","6.7","6.6","33494","11508","0.0","3.9","-","**","3764","456","15454","3727","90.6","5.0","15969","4181","2.9","1.6","10495","4802","0.0","0.8","-","**","0.8","1.3","N","N","0.0","0.8","-","**","2.8","3.4","22351","1567","2.9","3.1","2125","2707","4.8","3.7","14110","9505","88.6","5.1","16269","4248","23.4","(X)","(X)","(X)","22.4","(X)","(X)","(X)","18.1","(X)","(X)","(X)",
"1400000US18105000602","Census Tract 6.02, Monroe County, Indiana","1218","155","25186","4276","76.1","7.7","26914","4747","8.3","5.1","6351","8514","23.2","7.0","10971","1641","0.7","1.2","1878","24","3.2","4.2","959","5","3.2","3.0","7131","6615","372","132","28535","9703","30.4","20.2","N","N","24.7","16.9","N","N","32.0","14.7","N","N","11.0","11.6","N","N","0.0","7.7","N","N","1.9","3.4","N","N","2921","479","11639","2166","65.9","10.4","11887","2847","19.6","9.9","9759","4589","5.7","7.8","19568","321","0.1","0.3","N","N","0.0","1.0","-","**","6.0","5.2","N","N","2.7","2.8","6371","12759","10.3","9.3","13778","6435","65.9","10.4","11887","2847","35.1","(X)","(X)","(X)","28.5","(X)","(X)","(X)","30.8","(X)","(X)","(X)",
"1400000US18105000700","Census Tract 7, Monroe County, Indiana","1161","138","81728","15871","78.4","5.2","75570","9776","30.6","7.3","31743","37108","28.2","5.4","17930","2259","0.5","0.9","13417","30","1.3","1.6","393","182","24.5","8.0","23051","8672","874","90","95958","19921","18.8","5.5","113590","87352","19.1","6.2","58568","10403","39.2","9.1","105919","14399","11.4","5.4","100240","47094","11.4","7.5","91030","19396","0.0","3.4","-","**","2888","277","32608","5922","88.6","5.1","34974","6617","5.2","3.7","24992","10450","0.0","1.0","-","**","1.5","1.9","8334","7196","0.0","1.0","-","**","0.5","0.8","N","N","4.2","3.4","N","N","5.3","4.0","3801","4321","87.5","5.0","35385","6721","23.3","(X)","(X)","(X)","24.7","(X)","(X)","(X)","14.2","(X)","(X)","(X)",
"1400000US18105000800","Census Tract 8, Monroe County, Indiana","2654","211","71035","9561","70.3","6.5","67089","10649","37.2","6.4","28112","10539","34.4","4.2","19971","1892","1.1","1.3","12153","1966","0.4","0.7","800","10","17.4","4.8","28766","8638","1409","195","92648","13370","17.9","5.9","89108","34576","27.0","7.8","79768","31949","46.1","9.5","102696","17936","5.5","4.1","55840","17301","3.5","3.5","135378","60502","0.0","2.1","-","**","5635","527","34265","4170","83.5","5.0","36349","4750","4.0","3.2","42510","10115","0.0","0.5","-","**","10.6","3.9","18166","9235","0.0","0.5","-","**","0.0","0.5","-","**","1.9","2.0","N","N","3.6","2.8","5882","9159","81.6","5.6","36934","4937","26.8","(X)","(X)","(X)","24.8","(X)","(X)","(X)","22.2","(X)","(X)","(X)",
"1400000US18105000901","Census Tract 9.01, Monroe County, Indiana","1139","106","73389","16925","84.2","4.8","64702","19493","36.2","7.8","20934","10430","21.8","4.8","20049","2896","0.7","1.1","7350","26","0.0","2.6","-","**","13.2","3.9","48321","26062","551","114","114602","33766","12.5","5.9","N","N","40.8","13.2","N","N","26.3","9.9","N","N","17.1","9.6","N","N","0.9","2.7","N","N","2.4","3.7","N","N","2670","323","32440","7468","85.9","7.8","35818","8619","1.2","1.9","N","N","0.0","1.1","-","**","11.9","7.4","12297","3714","0.0","1.1","-","**","0.0","1.1","-","**","1.0","1.2","N","N","4.1","3.6","12839","8385","83.0","7.2","36443","8876","33.3","(X)","(X)","(X)","29.8","(X)","(X)","(X)","23.8","(X)","(X)","(X)",
"1400000US18105000903","Census Tract 9.03, Monroe County, Indiana","2477","225","42156","4362","80.7","3.9","38397","5050","28.4","6.2","11571","7943","21.6","3.7","13978","2150","2.6","2.2","9203","5063","0.5","0.7","-","**","10.6","3.4","30413","9856","906","135","66969","11256","11.6","6.0","N","N","31.6","11.9","N","N","43.2","13.9","N","N","10.6","8.4","N","N","0.0","3.3","N","N","3.1","4.7","N","N","4867","550","22003","2563","83.1","6.1","23343","2919","2.6","1.7","28590","22403","0.0","0.6","-","**","7.1","3.6","13933","8653","0.0","0.6","-","**","5.3","4.6","12142","6591","1.9","1.7","12153","8123","3.7","2.6","11792","9270","80.8","6.7","23563","3040","21.7","(X)","(X)","(X)","20.1","(X)","(X)","(X)","19.8","(X)","(X)","(X)",
"1400000US18105000904","Census Tract 9.04, Monroe County, Indiana","2321","132","63716","8701","77.3","5.1","56789","8134","29.5","5.8","23279","13563","18.3","2.8","20855","2672","1.6","1.3","7094","2615","1.0","1.3","1278","7","17.0","4.2","45777","30308","975","108","112309","18672","14.5","4.4","N","N","25.1","8.7","N","N","43.5","9.9","N","N","10.4","7.5","N","N","4.2","3.7","N","N","2.4","3.1","N","N","5463","470","27319","4046","73.8","7.2","33653","5301","4.2","3.2","21953","16693","0.0","0.5","-","**","19.9","6.4","6537","3241","0.3","0.5","N","N","0.1","0.2","N","N","1.8","1.5","8677","2762","3.0","2.6","7088","2274","71.4","7.1","34528","5315","27.7","(X)","(X)","(X)","19.0","(X)","(X)","(X)","23.5","(X)","(X)","(X)",
"1400000US18105001001","Census Tract 10.01, Monroe County, Indiana","1991","101","109456","13073","81.6","4.2","109452","15156","48.2","7.3","14704","5341","24.4","3.5","21958","3056","1.9","1.8","11774","3325","0.5","0.8","9030","16","19.4","3.9","33905","6836","1421","123","129823","16245","14.0","3.9","N","N","29.4","7.4","N","N","51.0","8.3","N","N","1.8","2.0","N","N","3.8","3.3","N","N","0.0","2.1","N","N","4970","310","43886","4950","84.8","5.0","44903","5731","2.6","2.5","28587","22708","0.8","0.9","107153","93985","8.5","4.1","41121","12197","0.0","0.6","-","**","2.6","2.1","15263","4814","0.7","0.9","N","N","2.3","2.0","37726","32145","84.0","5.1","44608","5688","26.5","(X)","(X)","(X)","23.6","(X)","(X)","(X)","18.0","(X)","(X)","(X)",
"1400000US18105001002","Census Tract 10.02, Monroe County, Indiana","2582","180","84216","10399","83.7","5.0","82787","11909","40.4","7.0","14343","4985","25.3","3.5","19525","3527","0.0","1.2","-","**","0.0","1.2","-","**","18.9","4.2","18947","5609","1379","155","112364","17879","9.9","5.3","39280","14026","35.5","9.0","89762","25955","41.7","9.3","136933","28956","3.6","2.9","179722","112533","6.7","4.3","151930","43831","2.6","1.7","112894","36874","5846","482","38035","5520","89.5","3.1","39971","6019","0.7","0.7","N","N","0.0","0.5","-","**","7.0","2.5","20845","7543","0.0","0.5","-","**","1.3","1.2","14831","8003","1.6","1.3","29453","25350","3.3","1.8","46553","44476","86.7","3.2","39572","6061","20.1","(X)","(X)","(X)","15.4","(X)","(X)","(X)","15.1","(X)","(X)","(X)",
"1400000US18105001101","Census Tract 11.01, Monroe County, Indiana","2302","159","41967","9782","74.0","4.6","47654","13628","17.9","5.0","3062","2043","17.2","3.5","15194","2617","5.8","3.8","9984","4282","4.7","3.8","5355","2657","7.6","3.4","18171","7579","1042","158","44125","7935","24.5","7.9","N","N","28.9","10.7","N","N","27.7","9.5","N","N","14.3","7.9","N","N","1.7","2.7","N","N","2.9","3.2","N","N","4627","388","21701","5233","84.1","4.9","23646","5995","4.6","2.9","11946","4786","1.5","1.5","N","N","3.8","2.4","17312","10893","0.0","0.6","-","**","0.3","0.4","N","N","5.7","3.2","8095","4682","0.3","0.4","N","N","84.1","4.9","23646","5995","27.0","(X)","(X)","(X)","26.0","(X)","(X)","(X)","20.4","(X)","(X)","(X)",
"1400000US18105001102","Census Tract 11.02, Monroe County, Indiana","1897","133","48741","5228","79.0","6.0","51865","7002","18.7","4.3","5012","2326","21.4","5.3","11201","1606","6.7","4.3","8380","1310","5.8","4.5","2436","2700","8.7","3.5","16483","4851","992","137","62415","11277","8.0","4.8","21648","4591","36.2","9.9","50936","19098","34.9","8.2","83929","14422","10.2","5.7","50506","17290","4.5","3.4","92058","27311","6.3","5.7","58650","14256","4605","388","20976","2182","87.3","5.1","22587","2289","4.0","4.0","8764","11112","2.5","3.0","N","N","1.3","0.9","33879","19978","0.0","0.6","-","**","1.5","2.1","N","N","3.4","2.3","6601","7081","1.5","1.4","N","N","86.9","5.1","22599","2297","23.0","(X)","(X)","(X)","27.9","(X)","(X)","(X)","19.2","(X)","(X)","(X)",
"1400000US18105001103","Census Tract 11.03, Monroe County, Indiana","1190","91","61797","7942","84.8","4.2","61239","8375","23.6","6.3","7041","3254","21.8","4.5","18581","2043","4.2","4.0","8166","203","2.4","2.9","3372","975","14.1","4.3","18888","6456","873","95","69299","9078","8.9","2.9","N","N","32.9","8.5","N","N","35.2","9.4","N","N","10.2","8.0","N","N","11.7","5.2","N","N","1.1","1.9","N","N","3222","252","23249","3235","92.0","6.9","24395","3813","1.1","1.6","30125","6856","0.0","0.9","-","**","4.1","6.0","7745","1130","0.0","0.9","-","**","0.2","0.4","N","N","2.5","3.2","N","N","1.1","1.4","N","N","91.1","7.1","24344","3857","18.6","(X)","(X)","(X)","21.0","(X)","(X)","(X)","10.2","(X)","(X)","(X)",
"1400000US18105001200","Census Tract 12, Monroe County, Indiana","2413","136","74654","21072","82.5","4.2","77729","24916","25.8","5.8","11129","4344","26.7","4.3","16321","2054","1.5","1.3","5546","3393","0.0","1.2","-","**","16.1","4.3","15606","3779","1621","155","92946","30375","8.7","4.1","37064","10302","35.8","9.2","54453","13060","40.3","8.0","138033","72922","4.8","3.9","86853","30389","10.4","4.8","100051","16732","0.0","1.8","-","**","5701","322","31615","8516","94.4","3.7","32644","9003","1.4","1.6","N","N","0.0","0.5","-","**","0.5","0.5","N","N","0.0","0.5","-","**","1.4","1.9","N","N","2.3","1.7","17014","17358","4.2","2.5","19364","13983","91.6","4.2","32969","9312","32.1","(X)","(X)","(X)","29.0","(X)","(X)","(X)","22.3","(X)","(X)","(X)",
"1400000US18105001301","Census Tract 13.01, Monroe County, Indiana","2229","113","55628","5647","83.1","4.2","53274","6931","14.4","4.0","4982","2456","31.2","5.3","16748","1791","3.1","2.1","8056","553","4.9","3.2","3697","3496","18.1","4.4","17459","3084","1704","135","62299","7428","10.0","3.0","33731","8966","23.9","6.2","47847","8061","39.8","7.8","79157","13959","12.0","6.1","48732","15257","9.2","4.6","80369","17009","5.2","4.1","53658","28316","5741","308","22058","2606","98.9","1.2","22065","2571","0.0","0.5","-","**","0.1","0.3","-","**","0.0","0.5","-","**","0.0","0.5","-","**","0.2","0.4","N","N","0.7","1.1","N","N","0.2","0.3","N","N","98.7","1.3","22099","2567","27.1","(X)","(X)","(X)","29.7","(X)","(X)","(X)","18.3","(X)","(X)","(X)",
"1400000US18105001303","Census Tract 13.03, Monroe County, Indiana","2098","130","63566","5990","79.1","5.1","65128","7739","22.1","5.5","5426","2186","28.8","5.3","17947","2026","1.3","1.3","5744","3872","1.6","1.5","3970","2722","21.4","5.1","21040","6232","1477","124","74426","8117","12.2","4.9","N","N","25.0","7.2","N","N","47.7","8.9","N","N","5.8","4.0","N","N","7.8","4.1","N","N","1.6","2.3","N","N","5456","337","24438","2683","97.8","2.0","24802","2728","0.5","0.6","N","N","0.0","0.5","-","**","0.0","0.5","-","**","0.0","0.5","-","**","0.0","0.5","-","**","1.7","1.9","N","N","0.0","0.5","-","**","97.8","2.0","24802","2728","16.0","(X)","(X)","(X)","12.3","(X)","(X)","(X)","11.7","(X)","(X)","(X)",
"1400000US18105001304","Census Tract 13.04, Monroe County, Indiana","1514","124","51376","4453","77.8","5.2","56854","4961","22.3","6.8","2989","1489","26.2","4.8","14135","1569","0.6","1.0","12389","19","1.4","1.4","1481","868","12.2","4.2","12881","3852","998","107","60932","4547","7.9","4.1","22729","8300","31.9","8.0","50299","6858","42.4","8.5","74502","6447","11.5","5.5","46164","12560","6.3","4.2","98352","21469","0.0","3.0","-","**","3715","329","20979","1924","93.3","3.7","22139","2306","1.2","1.0","15280","2448","0.0","0.8","-","**","0.0","0.8","-","**","0.0","0.8","-","**","3.1","3.1","N","N","2.4","2.1","5908","7990","3.1","3.1","N","N","93.3","3.7","22139","2306","26.4","(X)","(X)","(X)","21.0","(X)","(X)","(X)","18.0","(X)","(X)","(X)",
"1400000US18105001305","Census Tract 13.05, Monroe County, Indiana","936","88","66197","6480","81.7","6.4","68326","6492","31.4","9.0","4468","1720","24.4","6.0","17989","2645","1.2","1.5","15464","11363","2.7","3.2","2584","6225","20.9","6.1","16702","4108","729","85","70669","7710","13.7","7.6","N","N","26.5","7.2","N","N","39.2","8.9","N","N","12.5","6.6","N","N","7.0","4.8","N","N","1.1","1.8","N","N","2541","282","24990","3277","99.4","0.7","24940","3288","0.0","1.2","-","**","0.0","1.2","-","**","0.2","0.4","N","N","0.0","1.2","-","**","0.0","1.2","-","**","0.4","0.6","N","N","0.6","1.1","N","N","98.9","1.2","24994","3307","17.7","(X)","(X)","(X)","21.5","(X)","(X)","(X)","15.6","(X)","(X)","(X)",
"1400000US18105001401","Census Tract 14.01, Monroe County, Indiana","995","80","71981","7992","83.2","5.9","69033","9609","33.9","7.1","9037","4760","35.9","10.4","14960","2493","1.7","2.0","15459","6301","0.3","0.5","8967","55","24.9","7.3","20680","6911","733","80","85611","10238","12.7","6.1","59600","16525","30.6","11.1","57594","11530","45.3","10.7","104536","18299","4.1","3.9","119460","36706","7.4","3.8","111469","51354","0.0","4.0","-","**","2228","200","32542","3332","97.4","2.1","32274","3342","0.1","0.2","N","N","0.0","1.3","-","**","2.2","2.0","46173","14063","0.0","1.3","-","**","0.0","1.3","-","**","0.3","0.4","-","**","0.0","1.3","-","**","97.4","2.1","32274","3342","21.2","(X)","(X)","(X)","15.8","(X)","(X)","(X)","13.6","(X)","(X)","(X)",
"1400000US18105001402","Census Tract 14.02, Monroe County, Indiana","2338","173","71068","8163","73.0","6.9","68093","8584","30.5","7.1","34864","16998","35.7","7.1","16498","1875","0.9","1.4","4524","12","0.8","1.2","1106","9","16.6","5.5","21740","7640","1447","155","82787","11743","19.8","8.6","N","N","19.8","7.0","N","N","46.9","10.1","N","N","4.6","4.1","N","N","7.7","5.4","N","N","1.2","1.4","N","N","5066","203","32827","4148","95.6","3.0","33533","4457","0.9","1.1","N","N","0.0","0.6","-","**","2.6","2.5","9422","11341","0.0","0.6","-","**","0.3","0.4","N","N","0.6","0.7","N","N","0.8","0.8","61453","40715","94.7","3.1","33282","4533","22.8","(X)","(X)","(X)","22.1","(X)","(X)","(X)","19.7","(X)","(X)","(X)",
"1400000US18105001501","Census Tract 15.01, Monroe County, Indiana","2063","126","82028","10427","85.9","4.9","75583","11855","28.0","7.3","22103","12912","28.8","6.4","18021","2380","0.6","1.1","8254","14","0.8","1.3","1213","13","17.3","4.9","26024","8215","1564","147","92606","11664","9.3","4.1","N","N","27.9","7.7","N","N","38.5","8.1","N","N","15.8","7.9","N","N","7.5","4.0","N","N","1.0","1.7","N","N","5375","295","31854","4170","98.2","1.6","32049","4287","0.5","0.5","N","N","0.0","0.6","-","**","1.3","1.4","23943","52218","0.0","0.6","-","**","0.0","0.6","-","**","0.0","0.6","-","**","0.4","0.6","N","N","97.8","1.7","32119","4314","22.4","(X)","(X)","(X)","24.7","(X)","(X)","(X)","17.6","(X)","(X)","(X)",
"1400000US18105001502","Census Tract 15.02, Monroe County, Indiana","1050","147","89470","13956","87.5","5.1","82432","13750","30.2","8.7","14519","14733","30.9","7.4","18342","3559","7.6","5.6","8674","4865","0.0","2.8","-","**","21.9","6.8","23857","10051","644","115","90772","13132","8.7","5.2","N","N","27.8","11.1","N","N","48.3","12.5","N","N","4.2","4.0","N","N","9.2","7.1","N","N","1.9","3.0","N","N","2339","274","40574","7471","99.7","0.6","40714","7464","0.0","1.3","-","**","0.0","1.3","-","**","0.0","1.3","-","**","0.0","1.3","-","**","0.0","1.3","-","**","0.3","0.6","-","**","0.7","0.7","N","N","99.0","0.8","40629","7494","19.5","(X)","(X)","(X)","26.2","(X)","(X)","(X)","18.1","(X)","(X)","(X)",
"1400000US18105001600","Census Tract 16, Monroe County, Indiana","2313","213","13593","2484","93.0","4.7","13501","2578","8.0","4.6","1579","1389","2.2","1.7","8660","6770","1.0","1.6","7368","7","0.0","1.3","-","**","0.6","0.9","19431","12","51","26","20547","21626","0.0","39.9","N","N","51.0","50.5","N","N","25.5","45.6","N","N","23.5","29.6","N","N","0.0","39.9","N","N","0.0","39.9","N","N","6008","706","6107","1132","91.5","3.4","6035","1214","1.6","1.3","7200","6682","0.0","0.5","-","**","4.9","2.5","9104","3965","0.0","0.5","-","**","1.6","2.1","710","408","0.3","0.7","N","N","5.4","2.6","2569","1939","87.7","4.3","6149","1280","37.0","(X)","(X)","(X)","0.0","(X)","(X)","(X)","30.5","(X)","(X)","(X)",
