"GEO_ID","NAME","S1902_C01_001E","S1902_C01_001M","S1902_C02_001E","S1902_C02_001M","S1902_C01_002E","S1902_C01_002M","S1902_C02_002E","S1902_C02_002M","S1902_C01_003E","S1902_C01_003M","S1902_C02_003E","S1902_C02_003M","S1902_C01_004E","S1902_C01_004M","S1902_C02_004E","S1902_C02_004M","S1902_C01_005E","S1902_C01_005M","S1902_C02_005E","S1902_C02_005M","S1902_C01_006E","S1902_C01_006M","S1902_C02_006E","S1902_C02_006M","S1902_C01_007E","S1902_C01_007M","S1902_C02_007E","S1902_C02_007M","S1902_C01_008E","S1902_C01_008M","S1902_C02_008E","S1902_C02_008M","S1902_C01_009E","S1902_C01_009M","S1902_C02_009E","S1902_C02_009M","S1902_C01_010E","S1902_C01_010M","S1902_C02_010E","S1902_C02_010M","S1902_C01_011E","S1902_C01_011M","S1902_C02_011E","S1902_C02_011M","S1902_C01_012E","S1902_C01_012M","S1902_C02_012E","S1902_C02_012M","S1902_C01_013E","S1902_C01_013M","S1902_C02_013E","S1902_C02_013M","S1902_C01_014E","S1902_C01_014M","S1902_C02_014E","S1902_C02_014M","S1902_C01_015E","S1902_C01_015M","S1902_C02_015E","S1902_C02_015M","S1902_C01_016E","S1902_C01_016M","S1902_C02_016E","S1902_C02_016M","S1902_C01_017E","S1902_C01_017M","S1902_C02_017E","S1902_C02_017M","S1902_C01_018E","S1902_C01_018M","S1902_C02_018E","S1902_C02_018M","S1902_C01_019E","S1902_C01_019M","S1902_C02_019E","S1902_C02_019M","S1902_C01_020E","S1902_C01_020M","S1902_C02_020E","S1902_C02_020M","S1902_C01_021E","S1902_C01_021M","S1902_C02_021E","S1902_C02_021M","S1902_C01_022E","S1902_C01_022M","S1902_C02_022E","S1902_C02_022M","S1902_C01_023E","S1902_C01_023M","S1902_C02_023E","S1902_C02_023M","S1902_C01_024E","S1902_C01_024M","S1902_C02_024E","S1902_C02_024M","S1902_C01_025E","S1902_C01_025M","S1902_C02_025E","S1902_C02_025M","S1902_C01_026E","S1902_C01_026M","S1902_C02_026E","S1902_C02_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_027E","S1902_C02_027M",
"1400000US18105000800","Census Tract 8, Monroe County, Indiana","2576","201","59654","7056","72.1","5.8","55321","7425","37.4","7.1","18835","8548","34.1","4.3","18696","1784","1.2","1.3","11250","1940","0.3","0.6","789","19","18.2","4.8","27105","7030","1320","183","79741","9991","19.0","4.8","N","N","28.8","9.0","N","N","42.0","8.8","N","N","4.5","4.7","N","N","4.5","3.1","N","N","1.2","1.9","N","N","5393","435","29380","3484","82.5","5.3","32319","3869","7.5","4.3","7656","9158","0.0","0.6","-","**","9.1","3.1","20228","10935","0.0","0.6","-","**","0.0","0.6","-","**","0.9","1.2","N","N","2.9","2.2","15334","17280","80.3","5.3","32632","3892","30.4","(X)","(X)","(X)","25.7","(X)","(X)","(X)","23.4","(X)","(X)","(X)",
"1400000US18105000901","Census Tract 9.01, Monroe County, Indiana","1211","100","73298","16300","86.2","4.9","60666","16459","34.0","7.8","28517","17887","21.9","5.6","20734","3276","0.7","1.1","7200","12","0.0","2.6","-","**","16.6","6.8","37109","21460","547","116","118822","33119","14.4","7.2","N","N","41.9","15.5","N","N","20.1","9.1","N","N","18.3","11.3","N","N","1.3","2.8","N","N","4.0","5.8","N","N","2773","355","32417","6841","87.6","8.2","34953","7680","1.3","2.6","N","N","0.0","1.2","-","**","10.6","7.9","10892","3847","0.0","1.2","-","**","0.0","1.2","-","**","0.5","0.7","N","N","4.6","4.4","15038","5467","83.0","8.1","36061","8036","30.9","(X)","(X)","(X)","29.6","(X)","(X)","(X)","22.1","(X)","(X)","(X)",
"1400000US18105000903","Census Tract 9.03, Monroe County, Indiana","2363","215","42402","6182","75.3","6.2","41465","7041","30.8","6.7","8371","5585","22.1","3.5","15317","2460","2.7","2.7","9277","1299","1.1","1.2","3262","3673","14.0","4.0","26199","7631","856","156","68908","13617","16.9","10.7","N","N","30.5","10.7","N","N","47.4","11.8","N","N","3.5","4.1","N","N","0.0","3.7","N","N","1.6","2.5","N","N","4459","510","23414","3159","81.0","5.3","24997","3455","1.7","1.4","18141","7578","0.0","0.7","-","**","9.8","5.0","13523","8969","0.0","0.7","-","**","5.3","4.6","11286","5622","2.2","1.8","42271","33413","3.1","2.9","16204","20317","79.1","5.3","25026","3557","23.8","(X)","(X)","(X)","20.7","(X)","(X)","(X)","19.6","(X)","(X)","(X)",
"1400000US18105000904","Census Tract 9.04, Monroe County, Indiana","2265","151","64524","10597","76.3","5.9","58380","10627","31.3","6.3","20184","10417","17.7","3.2","18700","1979","1.9","1.5","10807","6504","0.8","1.0","1253","8","14.8","3.2","57988","50667","1040","138","104954","19999","17.6","6.0","N","N","25.7","8.5","N","N","43.7","10.3","N","N","8.6","6.2","N","N","2.9","3.1","N","N","1.6","2.2","N","N","5469","468","27142","4959","74.4","6.8","33951","6719","4.1","3.3","16045","14263","0.0","0.6","-","**","19.9","7.0","5651","3216","0.0","0.6","-","**","0.2","0.3","N","N","1.4","1.2","5939","3728","2.4","2.2","5881","2337","73.1","6.6","34440","6787","29.2","(X)","(X)","(X)","17.5","(X)","(X)","(X)","24.4","(X)","(X)","(X)",
"1400000US18105001001","Census Tract 10.01, Monroe County, Indiana","1924","123","105753","17056","81.7","5.2","104680","18669","47.8","6.9","15565","6372","25.2","3.5","21685","2738","1.9","1.5","12997","3229","0.9","1.0","14056","6932","17.7","3.8","34014","9076","1422","110","121874","21104","15.1","4.3","81207","29848","24.3","6.6","108177","14083","49.2","8.3","149961","36674","7.8","5.7","57031","35692","3.5","2.9","142250","59321","0.0","2.3","-","**","4766","295","43121","6813","86.4","3.7","44933","7434","2.0","2.0","25815","32192","0.7","0.9","128956","77224","7.2","2.6","31174","14481","0.0","0.7","-","**","2.6","2.2","16885","6357","1.1","1.0","17194","18746","2.6","2.0","34152","23923","85.4","3.6","44801","7387","26.3","(X)","(X)","(X)","23.4","(X)","(X)","(X)","17.4","(X)","(X)","(X)",
"1400000US18105001002","Census Tract 10.02, Monroe County, Indiana","2631","192","78572","10886","86.2","4.3","76163","11779","38.8","6.6","14167","7954","20.7","3.1","19905","3405","0.0","1.2","-","**","0.0","1.2","-","**","16.3","4.8","18886","6426","1373","109","106014","16133","8.2","3.8","47753","14891","34.8","9.5","74067","21255","42.3","9.2","131523","24270","4.5","3.8","139421","118540","7.6","4.2","152033","36943","2.5","1.9","111026","27838","5796","453","35927","5638","86.7","3.8","38252","6181","1.9","2.3","N","N","0.0","0.6","-","**","8.7","2.8","21582","9829","0.0","0.6","-","**","1.4","1.4","13920","6125","1.3","1.1","32764","29665","3.9","2.7","46604","40702","83.3","4.6","37689","5860","21.6","(X)","(X)","(X)","16.4","(X)","(X)","(X)","16.3","(X)","(X)","(X)",
"1400000US18105001101","Census Tract 11.01, Monroe County, Indiana","2370","141","39237","7015","76.4","5.3","42920","9622","19.5","4.4","3728","1882","18.4","4.7","14343","2533","6.3","3.7","9117","3195","2.1","1.8","4006","2126","7.1","3.1","18458","10564","1035","146","45005","7373","21.4","8.1","N","N","35.4","10.2","N","N","24.9","8.4","N","N","14.1","6.8","N","N","1.4","2.3","N","N","2.9","3.1","N","N","4936","524","19566","3806","86.6","4.8","20845","4524","4.2","2.6","10873","5484","0.8","0.9","N","N","4.2","2.6","13186","8589","0.0","0.7","-","**","0.0","0.7","-","**","4.2","2.7","10806","3678","0.0","0.7","-","**","86.6","4.8","20845","4524","28.8","(X)","(X)","(X)","25.2","(X)","(X)","(X)","21.4","(X)","(X)","(X)",
"1400000US18105001102","Census Tract 11.02, Monroe County, Indiana","1833","118","46158","4997","79.4","6.5","47872","6362","18.4","4.4","6464","2763","19.5","6.2","12332","1867","5.4","4.0","8201","1081","6.5","5.3","2053","2450","12.2","5.0","12784","4925","961","137","58880","8423","9.1","4.9","N","N","33.8","10.8","N","N","36.6","8.5","N","N","11.4","6.8","N","N","6.1","3.9","N","N","2.9","3.3","N","N","4352","336","20144","2319","87.9","4.3","21876","2525","5.1","4.5","8726","7807","1.3","1.6","N","N","1.0","0.8","11998","9640","0.0","0.7","-","**","1.2","1.7","N","N","3.4","2.5","6186","5932","1.7","1.7","N","N","87.6","4.3","21888","2539","19.7","(X)","(X)","(X)","25.1","(X)","(X)","(X)","18.5","(X)","(X)","(X)",
"1400000US18105001103","Census Tract 11.03, Monroe County, Indiana","1188","105","60515","7325","83.8","4.1","60892","8669","23.3","6.8","6061","2783","21.5","3.7","18107","2023","3.9","3.7","8002","209","2.3","2.6","3207","960","14.9","3.9","19379","4952","866","99","68297","8583","8.9","3.0","N","N","35.1","9.9","N","N","36.5","9.4","N","N","6.7","7.2","N","N","12.8","4.7","N","N","0.0","3.7","N","N","3184","282","22937","2770","95.0","5.5","23595","2928","0.3","0.5","N","N","0.0","1.0","-","**","3.3","5.2","4711","1649","0.0","1.0","-","**","0.3","0.4","N","N","1.1","1.6","N","N","1.4","1.7","N","N","93.9","5.0","23509","2960","17.8","(X)","(X)","(X)","19.9","(X)","(X)","(X)","10.7","(X)","(X)","(X)",
"1400000US18105001200","Census Tract 12, Monroe County, Indiana","2334","159","71896","17092","83.1","4.3","74123","21354","27.0","6.3","10658","4443","26.5","3.8","14815","1969","2.1","2.1","7608","1532","0.0","1.4","-","**","20.1","5.4","13277","2655","1562","139","89660","26247","10.7","4.5","32092","7046","27.8","7.8","40846","9263","45.2","8.2","130022","54437","4.8","3.4","81687","33537","11.5","5.3","105777","14664","0.0","2.1","-","**","5605","340","29976","7146","93.4","4.3","31192","7508","1.8","1.6","N","N","0.0","0.6","-","**","0.2","0.3","N","N","0.0","0.6","-","**","1.7","2.5","N","N","2.9","2.0","17201","12981","5.1","3.2","20221","11018","90.8","4.3","31279","7761","28.0","(X)","(X)","(X)","23.8","(X)","(X)","(X)","19.6","(X)","(X)","(X)",
"1400000US18105001301","Census Tract 13.01, Monroe County, Indiana","2088","141","57663","5888","84.3","4.7","53955","5880","16.4","4.2","13432","9258","30.1","5.1","17370","2091","3.6","2.1","8221","1292","2.0","2.1","1457","1021","16.4","4.4","16267","3301","1642","149","63526","6688","11.0","4.1","33954","9328","25.8","6.2","47063","8030","39.5","7.9","79287","14978","10.8","6.0","44589","14094","9.6","4.5","94058","14988","3.2","2.1","76368","8520","5358","293","22693","2472","98.4","1.1","22720","2532","0.3","0.5","N","N","0.7","0.8","N","N","0.0","0.6","-","**","0.0","0.6","-","**","0.3","0.5","N","N","0.3","0.5","N","N","0.3","0.4","N","N","98.1","1.1","22782","2532","23.4","(X)","(X)","(X)","25.2","(X)","(X)","(X)","15.5","(X)","(X)","(X)",
"1400000US18105001303","Census Tract 13.03, Monroe County, Indiana","2038","137","68825","6048","77.6","6.0","72311","7959","24.8","6.5","5378","1736","30.9","4.3","17749","2497","2.0","1.7","8020","5055","1.5","1.3","3213","2452","24.4","4.2","20205","5723","1505","137","80710","8133","11.6","5.7","N","N","21.0","8.1","N","N","55.1","8.4","N","N","3.0","2.0","N","N","8.0","3.7","N","N","1.3","1.8","N","N","5198","329","27078","2378","97.0","2.3","27575","2468","0.6","0.7","39768","24000","0.0","0.6","-","**","0.0","0.6","-","**","0.0","0.6","-","**","0.0","0.6","-","**","2.4","2.1","N","N","0.0","0.6","-","**","97.0","2.3","27575","2468","15.4","(X)","(X)","(X)","10.0","(X)","(X)","(X)","9.4","(X)","(X)","(X)",
"1400000US18105001304","Census Tract 13.04, Monroe County, Indiana","1584","148","52008","4242","74.1","5.4","58524","4938","23.4","6.2","4218","2151","29.3","5.1","15096","1665","1.1","1.3","10535","1845","1.4","1.4","8668","9827","16.1","5.4","11983","2725","1093","124","60846","4750","10.7","4.3","36719","6593","27.4","7.0","48223","7651","43.9","8.1","74800","7019","12.5","5.5","43296","10699","5.5","3.7","99230","16580","0.0","2.9","-","**","3917","334","21143","1612","94.2","3.6","22316","1903","0.2","0.3","N","N","0.0","0.8","-","**","0.0","0.8","-","**","0.0","0.8","-","**","3.2","3.3","N","N","2.3","1.9","3058","4252","3.4","3.3","N","N","94.2","3.6","22316","1903","27.7","(X)","(X)","(X)","21.1","(X)","(X)","(X)","19.3","(X)","(X)","(X)",
"1400000US18105001305","Census Tract 13.05, Monroe County, Indiana","992","84","64071","8170","83.1","8.1","67063","7845","30.5","9.4","3526","1985","22.5","4.8","19547","2847","0.3","0.5","-","**","2.6","2.5","2350","5035","14.6","4.6","13881","5327","775","92","69686","10194","12.1","9.2","17338","14748","29.2","8.7","53993","12458","39.4","11.5","89232","10517","8.5","5.4","62712","12391","10.8","5.6","104995","13564","0.0","4.1","-","**","2712","282","24144","3245","97.7","2.1","24351","3299","0.0","1.2","-","**","0.6","0.7","N","N","0.1","0.3","N","N","0.3","0.6","-","**","0.7","1.1","-","**","0.5","0.8","N","N","1.5","1.6","N","N","96.9","2.4","24399","3314","20.0","(X)","(X)","(X)","21.8","(X)","(X)","(X)","15.1","(X)","(X)","(X)",
"1400000US18105001401","Census Tract 14.01, Monroe County, Indiana","951","108","79922","11946","88.1","4.4","78342","14139","32.8","7.1","7489","4196","27.2","6.0","14223","2107","1.5","1.7","15100","6111","0.0","3.4","-","**","19.1","5.4","19427","6671","721","106","93296","14737","8.0","4.5","N","N","23.3","7.9","N","N","55.3","9.5","N","N","3.2","3.3","N","N","8.5","4.3","N","N","1.7","2.5","N","N","2187","241","35248","5224","94.7","3.7","31840","3378","0.0","1.5","-","**","0.9","1.4","N","N","4.4","3.6","110872","73902","0.0","1.5","-","**","0.0","1.5","-","**","0.0","1.5","-","**","0.0","1.5","-","**","94.7","3.7","31840","3378","17.7","(X)","(X)","(X)","12.5","(X)","(X)","(X)","10.1","(X)","(X)","(X)",
"1400000US18105001402","Census Tract 14.02, Monroe County, Indiana","2311","176","71780","7793","78.2","4.6","68052","8314","29.7","6.1","29822","11760","28.2","4.4","16995","2574","0.0","1.4","-","**","0.6","1.0","1087","15","15.3","3.9","15980","4921","1437","145","82802","9294","10.8","4.3","N","N","17.0","5.7","N","N","52.2","9.4","N","N","11.9","6.8","N","N","6.6","3.5","N","N","1.5","1.8","N","N","5101","274","33028","3510","92.6","3.5","33645","3749","1.9","1.3","27523","10299","0.0","0.6","-","**","1.6","1.7","6911","10568","0.0","0.6","-","**","0.3","0.4","N","N","3.7","3.7","33123","9993","2.7","2.5","N","N","92.2","3.5","33382","3715","21.1","(X)","(X)","(X)","18.9","(X)","(X)","(X)","18.4","(X)","(X)","(X)",
"1400000US18105001501","Census Tract 15.01, Monroe County, Indiana","2030","137","80219","10166","84.1","5.1","76351","10692","29.8","7.0","22542","13664","22.9","3.4","17783","2524","0.7","1.1","8087","15","0.0","1.6","-","**","16.5","4.1","21617","8432","1466","119","92081","12972","10.0","4.6","58979","20699","26.9","9.1","55614","19008","45.0","11.1","113108","19119","8.3","5.1","63728","42405","9.8","4.7","153722","74224","0.0","2.2","-","**","5419","325","30522","3881","98.2","1.6","30725","3942","0.5","0.5","N","N","0.0","0.6","-","**","1.3","1.6","21671","41512","0.0","0.6","-","**","0.0","0.6","-","**","0.0","0.6","-","**","0.6","0.9","N","N","97.6","1.8","30813","3967","17.0","(X)","(X)","(X)","18.5","(X)","(X)","(X)","9.7","(X)","(X)","(X)",
"1400000US18105001502","Census Tract 15.02, Monroe County, Indiana","1039","155","79239","10735","80.8","8.6","81920","11166","24.9","9.5","3715","3138","25.7","7.4","18553","3424","11.1","6.2","8194","3766","0.0","3.1","-","**","20.4","8.3","24760","11178","632","128","86155","12050","14.1","11.2","32736","21106","22.3","12.0","55812","16975","44.8","12.5","114773","15026","9.2","7.3","77059","31190","9.7","7.3","110111","77707","0.0","5.0","-","**","2284","300","36842","5797","100.0","1.4","36842","5797","0.0","1.4","-","**","0.0","1.4","-","**","0.0","1.4","-","**","0.0","1.4","-","**","0.0","1.4","-","**","0.0","1.4","-","**","0.0","1.4","-","**","100.0","1.4","36842","5797","21.4","(X)","(X)","(X)","28.3","(X)","(X)","(X)","16.3","(X)","(X)","(X)",
"1400000US18105001600","Census Tract 16, Monroe County, Indiana","2179","264","13161","3254","92.2","5.0","12993","3211","11.7","6.5","2135","2127","1.2","1.5","8989","6052","0.6","0.9","7215","12","0.0","1.5","-","**","0.7","1.1","19033","13","51","33","14539","26416","0.0","41.5","N","N","52.9","43.0","N","N","13.7","40.2","N","N","33.3","39.4","N","N","0.0","41.5","N","N","0.0","41.5","N","N","5938","720","5762","1380","93.3","3.4","5636","1394","2.7","2.8","4873","1058","0.0","0.5","-","**","3.7","2.2","10024","5892","0.0","0.5","-","**","0.2","0.3","N","N","0.2","0.4","N","N","4.8","2.4","3234","2026","88.9","4.4","5749","1436","33.9","(X)","(X)","(X)","0.0","(X)","(X)","(X)","26.0","(X)","(X)","(X)",
